row_id,COUNTRY_CODE,COUNTRY_NAME,final_decision,invalid_source,screening_tier,trigger_reason,signal_count,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_OPEN_ZH,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP
22192,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,2.011296719723115,,NA,Wenn sie verschiedene Perspektiven betrachten.,,213,1,44,0,3,40-49
22199,ESP,Spain,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,14.0,9.74057597918935,-0.6054055145966812,NA,"Por la labor que desarrollan me merecen toda la confianza, salvo cuando aparecen personajes en noticieros que han sido aleccionados por políticos ( gobierno) para decir lo que ellos quieren ( gestión de la pandemia del covid) a estos no les doy ninguna credibilidad ",,213,1,63,1,3,60+
22227,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.4048354896262834,,Es un tema que desconozco ,NA,这是一个我不知道的话题,213,1,34,0,4,30-39
22295,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,6.633159944486496,,NA,Ihre Arbeitsstelle,,213,1,23,1,2,18-29
22395,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,2.530375861608621,,NA,La metodología aplicada para la experimentación o investigación ya se en cuanto a teoría o aplicación práctica,,213,1,24,2,3,18-29
22580,IRL,Ireland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,3.027782126165396,0.4472135954999579,NA,Their inquisitive mind,,213,1,45,0,4,40-49
22621,NLD,Netherlands,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,37.0,2.450918334812532,,De overheis,NA,政府,213,1,34,0,3,30-39
22627,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,3.594009114090034,-1.0,"Die gesamte Menschheit profitiert von der Wissenschaft, weil sie uns hilft Erkenntnisse zu gewinnen ob positiver oder negativer Art.",NA,全人类都受益于科学，因为它帮助我们获得知识，无论是积极的还是消极的。,213,1,43,0,3,40-49
22645,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,67.0,6.891322900936039,,NA,-,,213,1,35,1,3,30-39
22652,ESP,Spain,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,8.0,9.804163970296965,0.9805806756909201,"una cosa es el dinero que los suentificos se binefician muy poco ,creo,y lo de los descubrimientos se beneficia la humanidad entera",NA,一件事是金钱，我认为科学家受益很少，而整个人类都从发现中受益。,213,1,42,0,3,40-49
22658,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,5.534645798161228,-1.0,"Die zukünftige Menschheit und die Unternehmen, die damit beschäftigt waren",NA,未来人类和参与其中的公司,213,1,44,1,3,40-49
22661,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,10.819844067253593,0.48261708906584017,Am meisten der Entwickler selbst und das land,NA,主要是开发商本人和国家,213,1,44,0,3,40-49
22679,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,6.0,6.254211354940536,-1.0,die ganze Welt,NA,整个世界,213,1,30,1,4,30-39
22730,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,15.0,9.717638098538135,-0.43301270189221935,NA,"Ehrliche, klare Aussagen ...",,213,1,44,1,3,40-49
22774,NLD,Netherlands,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,67.0,2.2734856525682114,,NA,niks,,213,1,31,1,4,30-39
22793,ESP,Spain,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,10.863972720897133,-0.24052284646041733,NA,De evidencias de lo qued dice y que se note que lo ha estudiado en profundidad demostrando que sabe del tema,,213,1,19,0,3,18-29
22870,BEL,Belgium,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,58.0,5.726853904508921,,-99,NA,-99,213,1,35,0,4,30-39
22886,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,6.439889889998842,,Nose,NA,鼻子,213,1,21,0,3,18-29
23007,IRL,Ireland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,38.0,6.074912425621579,-0.8075728530872482,NA,All there research has been proven to be highly accurate ,,213,1,62,1,4,60+
23070,FIN,Finland,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,15.0,10.88360266199478,0.15811388300841897,NA,"Tieteet ovat luotettavimmillaan silloin kun ihmisten omilla mielipiteillä on vähiten vaikutusta. Esimerkiksi luonnontieteet.
",,213,1,33,1,2,30-39
23073,IRL,Ireland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,55.0,7.3724789941930124,,I think science could come up with new technique ,NA,我认为科学可以想出新技术,213,1,28,0,3,18-29
23165,IRL,Ireland,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,6.0,6.197898112262256,-0.8834522085987723,NA,"Credentials, reputation",,213,1,36,1,4,30-39
23190,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.296594481688018,,"NOS BENEFICIAMOS TODOS, LOS AVENCES SON PARA TODOS",NA,我们所有人都受益，进步惠及所有人,213,1,45,0,4,40-49
23389,FIN,Finland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.507805624362933,,NA,-99,,213,1,40,1,3,40-49
23422,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,15.0,4.767376440451194,-1.0,Die Menschheit an sich. Die Gesellschaft. Jeder Einzellne Mensch. Fortschritt in der Technik. Erkentnisstand der Menschen. Fortschritte in der Medizin zur Krankheitsbekämpfung.,NA,人类本身。社会。每个人。技术进步。人们的知识水平。对抗疾病的医学进步。,213,1,57,1,3,50-59
23424,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,6.328548373923443,-1.0,"Wenn Wischenschaft wirklich im Sinnes der Worte Wissen schaft praktiziert wird, dann profitieren wir alle davon.

Leider wird oft die Wissenschaft von Großfirmen finanziell untertützt, die natürlich auch Interesse daran haben dass die Forschungsergebnisse in ihrem Sinne interpretiert werden.",NA,"如果科学真正按照科学这个词的意义来实践，那么我们都会从中受益。

不幸的是，科学往往得到大公司的财政支持，这些公司当然也对以自己的方式解释研究结果感兴趣。",213,1,61,2,4,60+
23514,ESP,Spain,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,5.025265935056531,-1.0,NA,"Su trabajo ha de ser en bien de la humanidad, y para mejorar el conocimiento y las condiciones de vida de las personas",,213,1,58,1,4,50-59
23515,IRL,Ireland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,38.0,2.7555857778275903,,NA,Because their facts are based on realities ,,213,1,31,0,4,30-39
23530,IRL,Ireland,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,5.0,10.424770474914556,-0.10223972648864954,Idk,NA,我不知道,213,1,67,2,4,60+
23552,ESP,Spain,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,12.0,9.396345150924553,0.8603834844182797,NA,"Su honestidad y no alinearse con las políticas gubernamentales, especialmente en España que es una dictadura con aspecto de democracia.",,213,1,62,1,4,60+
23705,NLD,Netherlands,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,11.0,11.720731686263512,,"Ik lees altijd innovatieve Ezines zoals New Atlas omdat ik het gewoon heel interessant vind om over de nieuwste ontwikkelingen geïnformeerd te worden... Meestal praat ik daar ook over met mijn kinderen, zij vinden het ook heel erg interessant om te praten over bepaalde onderwerpen (quantum-computers, medische of technologische doorbraken etc).",NA,我总是阅读创新​​电子杂志，例如《New Atlas》，因为我发现了解最新发展非常有趣......我通常与我的孩子谈论这个，他们也发现谈论某些主题（量子计算机、医学或技术突破等）非常有趣。,213,1,74,0,3,60+
23767,FIN,Finland,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,10.0,11.653144125565792,0.08304547985373997,NA,Julkaisuja,,213,1,53,0,4,50-59
23854,FIN,Finland,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,6.0,5.3450160302656755,-0.8783100656536799,NA,-99,,213,1,48,0,3,40-49
23905,FIN,Finland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,43.0,6.483462341033923,,-99,NA,-99,213,1,50,1,2,50-59
23987,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,2.3390248728169594,,NA,?,,213,1,57,1,4,50-59
23992,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,63.0,2.4048354896262834,,Los científicos ya que ganan más recursos para seguir experimentando,NA,科学家现在获得更多资源来继续实验,213,1,22,1,3,18-29
24001,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,2.624986039392121,,NA,das weiss ich nicht,,213,1,44,1,3,40-49
24101,ESP,Spain,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,67.0,2.296594481688018,,No sé,NA,我不知道,213,1,26,1,4,18-29
24222,IRL,Ireland,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,10.095680315549647,-0.47809144373375745,NA,Facts and shown facts,,213,1,23,1,4,18-29
24271,IRL,Ireland,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,58.0,2.465082218007395,,NA,Knowledge ,,213,1,57,0,4,50-59
24303,IRL,Ireland,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,5.20519947433202,-0.8944271909999159,NA,Proper information ,,213,1,58,0,3,50-59
24420,CYP,Cyprus,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,9.010390846787843,0.0,-99,NA,-99,213,1,27,1,4,18-29
24891,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,12.0,3.6746801273006118,-1.0,NA,Wenn sich eine Objektivität bewahren kann.,,213,1,57,0,3,50-59
25050,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,10.026905927712209,-0.10660035817780521,NA,Die informieren sich ,,213,1,55,0,3,50-59
25067,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,5.2022970603786325,-0.8944271909999159,"Pharmaindustrie, Entwicklung von Energien, Konzerne wie VW, ",NA,制药业、能源开发、大众汽车等企业，,213,1,37,0,4,30-39
25080,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,10.252537722630903,-0.4714045207910317,Der Staat profitiert am Meisten von Wissenschaft weil viele Menschen keine Ahnung von Wissenschaft haben. ,NA,国家从科学中受益最多，因为许多人对科学一无所知。,213,1,26,0,3,18-29
25119,ESP,Spain,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,7.4260970149025685,-0.8783100656536799,De los adelantos de la ciencia e investigación en el campo de la sanidad!!,NA,健康领域科学研究的进步！！,213,1,71,0,3,60+
25280,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,9.664557891111505,0.4894935754389833,NA,"Wenn es kompetent, verständlich und erklärbar ist",,213,1,69,1,3,60+
25314,FIN,Finland,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,4.0,9.194178703960704,-0.4482758620689655,"Valtion hallitus ja erilaiset yritykset, koska niillä on päätösvaltaa tehdä muutoksia mitä keinoja käyttää esim. kestävän kehityksen ylläpitämisessä.",NA,州政府和各个公司，因为他们拥有做出改变的决策权，这意味着使用，例如，维持可持续发展。,213,1,25,1,3,18-29
25375,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,10.25112975820297,-0.13957263155977062,NA,Wenn er mit seinem Volk und Mitmenschen ehrlich ist.,,213,1,54,0,3,50-59
25428,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,12.178698517116064,0.14,NA,"Gute Vorträge und Vorbereitungen, Resultate",,213,1,44,0,3,40-49
25458,SVN,Slovenia,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,5.0,10.369137691112925,0.5606119105813882,NA,Ker so pametni,,213,1,23,1,4,18-29
25478,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,9.783247366793109,-0.6859943405700353,"Zum einen ist es wichtig dass jeder bürger über den neusten Stand bescheid weiß. Zudem sind natürlich Verbrauch die die von Wissenschaft profitieren, da es Technologie bringt und der Welt einen Fortschritt bringen sollte",NA,一方面，让每个公民了解最新状况很重要。另外，当然，消费是科学的受益者，它带来了技术，应该给世界带来进步。,213,1,20,1,3,18-29
25490,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,2.8818080499089844,,NA,keine Ahnung,,213,1,41,1,3,40-49
25588,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,8.0,3.897152761979098,-1.0,NA,"ehrliche berichterstattungen, logische und nachvollziehbare erklärungen",,213,1,55,0,3,50-59
25627,SVN,Slovenia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,3.199369312640251,,NA,Napišejo in razložijo kako je dejansko,,213,1,44,1,3,40-49
25665,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,40.0,2.7217113368050962,,-,NA,,213,1,28,0,4,18-29
25769,FIN,Finland,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,4.0,10.479848391218441,-0.42857142857142855,en osaa kertoa,NA,我不知道,213,1,24,1,3,18-29
25798,DEU,Germany,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,10.236777989264215,0.7559289460184545,NA,Keine Ahnung ,,213,1,47,0,3,40-49
25828,DEU,Germany,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,8.0,7.152248700142408,-1.0,-99,NA,-99,213,1,75,1,3,60+
25927,SVN,Slovenia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,5.636063902955847,,NA,A,,213,1,100,NA,1,60+
26098,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,44.0,5.705070270373879,,NA,Keine Ahnung ,,213,1,32,1,3,30-39
26161,SVN,Slovenia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,61.0,5.636063902955847,,Nevem pop smoke kr je repernajvecji,NA,我不了解流行烟，因为它是最大的说唱歌手,213,1,23,1,3,18-29
26244,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,8.0,5.4625216796243485,-1.0,NA,Gewissen und ehrlich ,,213,1,69,1,3,60+
26260,ESP,Spain,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,3.660589817546675,-1.0,"Todos nos beneficiamos por igual. En un momento nos beneficiamos unos y en otros momentos otros, pero es para el bien de todos.",NA,我们都平等受益。有时我们使某些人受益，有时又使其他人受益，但这是为了所有人的利益。,213,1,35,0,3,30-39
26410,SVN,Slovenia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,3.546111130667499,-1.0,"Vlada, ker ima ponavadi prva dostop do odkritij",NA,政府，因为它通常最先获得发现,213,1,39,1,3,30-39
26476,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,50.0,3.747235227392054,,"Die Menschheit, da Dinge erklärt werden können.",NA,人性，是可以解释的。,213,1,34,1,4,30-39
26695,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,10.0,6.201950760535033,-0.8944271909999159,Die Menschheit verbessert und vereinfacht das Leben,NA,人类正在改善和简化生活,213,1,47,1,4,40-49
26705,GRC,Greece,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,15.0,10.91508560067467,1.0,"apo tin epistimh epofelite o anthropos
giati vasi epistimonikon prakseon 
h anthropotita den tha eixe thn shmerinh gnosi poy exei 
vasai ton ekselikseon poy prosferi oi epistimh ",NA,"载脂蛋白epstimh epofelite o anthropos
贾蒂瓦西认识普拉克森 
人类人类 
瓦赛·通·埃塞利克森·波伊·普罗费里·埃皮斯蒂米赫",213,1,42,1,3,40-49
26833,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,2.4961569016984013,,NA,-99,,213,1,59,1,3,50-59
26834,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,16.0,4.573014588565258,-1.0,"Die Pharmaindustrie, weil Sie das Zeug unter die Menschen bringen.",NA,制药业，因为你把东西带给人们。,213,1,57,0,3,50-59
26945,IRL,Ireland,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,3.70018348475316,-1.0,NA,Proff of what they say,,213,1,63,0,4,60+
26970,SVN,Slovenia,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,10.0,10.271733624352553,0.20707884164064555,Nic od nasterega,NA,以上都不是,213,1,25,1,3,18-29
27059,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.1977655848028403,,keine ahnung,NA,不知道,213,1,45,1,3,40-49
27098,DEU,Germany,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,9.0,3.74684621210504,-1.0,Weiß nicht ,NA,我不知道,213,1,40,0,3,40-49
27102,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,3.622584764948286,-1.0,NA,kann ich nicht beurteilen,,213,1,59,0,3,50-59
27216,NLD,Netherlands,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,48.0,2.2734856525682114,,NA,als je je veronderstelling goed kunt onderbouwen,,213,1,50,0,3,50-59
27267,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.2920539113646163,,Keine Ahnung,NA,不知道,213,1,63,0,3,60+
27551,IRL,Ireland,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,10.524631951926825,0.0,Scientists because they can find new science things,NA,科学家因为他们可以发现新的科学事物,213,1,21,1,2,18-29
27567,SVN,Slovenia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,10.0,7.560067007396839,-0.9114654303753,"Od znanosti kot procesa imamo največ koristi ljudje, saj nam olajša življenje.",NA,人类从科学过程中受益最多，因为它让我们的生活变得更轻松。,213,1,22,1,4,18-29
27588,SVN,Slovenia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,7.111954590622133,0.5773502691896257,"ljudje zato ker to znanost potem uporabljamo
",NA,人们因为我们然后使用这门科学,213,1,18,NA,3,18-29
27612,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,6.223235023387349,-1.0,"Der Staat und die Bevölkerung gleichermaßen, den ein Fortschritt in der Wissenschaft bildet die Bevölkerung, welche wiederum die Wirtschaft und Technik mit ihrem Wissen profitabel macht.",NA,国家和人民都是如此，随着科学的进步形成了人民，这反过来又使经济和技术利用他们的知识获利。,213,1,25,0,4,18-29
27644,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,9.800120416568266,-0.30151134457776363,Das Land und das Volk ,NA,国家和人民,213,1,47,1,3,40-49
27675,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,2.4961569016984013,,NA,ich habe dazu keine Meinung,,213,1,59,1,3,50-59
27718,DEU,Germany,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,5.0,6.024602913141504,-1.0,Ja,NA,和,213,1,35,1,4,30-39
27741,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,5.192268100983535,-1.0,"Die Wissenschaft, weil sie sich dadurch Ansehen verschafft.",NA,科学因为它赋予它声誉。,213,1,54,0,3,50-59
27758,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,3.4423648685964956,0.0,NA,Einhaltung ethischer und moralischer Werte,,213,1,61,1,3,60+
27773,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,9.933367288341268,0.34412360080584264,"politik, weil sie es ausnutzen kann um innovativ zu verhindern um mehr geld zu verdienen",NA,政治，因为他们可以利用它来阻止创新，从而赚更多的钱,213,1,24,1,4,18-29
27835,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,7.0,5.4961916346216215,-0.8783100656536799,Der Kassierer ist es in Ordnung und ich habe die E-Mail von Frau Fütterer und dann ist das okay und die sagten das ,NA,收银员对此表示同意，我收到了 Fütterer 女士发来的电子邮件，然后就可以了，他们说,213,1,33,1,3,30-39
27846,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.011296719723115,,NA,kann ich nicht genau beurteilen,,213,1,64,0,3,60+
27884,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,9.900040749421963,-0.29411764705882354,dsfbsdh dsgrewt fdhdsrztw eqwet er hngdh ,NA,dsfbsdh dsgrewt fdhdsrztw eqwet er hngdh,213,1,31,1,3,30-39
27897,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,38.0,2.1862233736168313,,Weiss ich nicht,NA,我不知道,213,1,43,0,3,40-49
27961,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,2.011296719723115,,Politiker,NA,政治家,213,1,25,0,3,18-29
28017,GRC,Greece,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,7.259669859013125,,gamieste,NA,加米斯特,213,1,18,0,1,18-29
28087,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,6.633159944486496,,Garkeine,NA,完全没有,213,1,28,0,2,18-29
28097,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,1.9303772273937083,,NA,-99,,213,1,23,1,4,18-29
28107,DEU,Germany,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,4.0,5.399427013494705,-1.0,NA,sehr gut,,213,1,20,1,3,18-29
28502,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,4.9106671278726095,-1.0,youtube wenn dass ein Zuverlaessige Programm ist,NA,YouTube 如果这是一个可靠的程序,213,1,33,1,3,30-39
28521,DEU,Germany,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,19.0,11.178306929935117,-0.2,"Die Wissenschaft selbst profitiert mehr davon, sie verdienen ja damit Geld",NA,科学本身从中受益更多，因为他们从中赚钱,213,1,43,0,3,40-49
28567,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,1.9765461734568952,,Ka,NA,这,213,1,50,1,3,50-59
28624,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,3.4841926395118974,1.0,NA,Fundierte AUSSAGEN,,213,1,42,1,3,40-49
28633,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,5.447054563926481,-0.9258200997725514,Die Wissenschaftler und und das Umfeld ,NA,科学家与环境,213,1,70,NA,3,60+
28695,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,4.85681769629547,-0.9191450300180578,"Die Menschen, vielleicht denken die dann mal richtig nach und laufen nicht irgendwelchen Politikern oder influencer nach ",NA,也许人们会仔细思考，而不是追随政客或有影响力的人,213,1,64,0,3,60+
28782,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,4.85259878825383,,NA,"Ein Wissenschaftler ist vertrauenswürdig, wenn er in seiner Forschungsarbeit transparent und ehrlich ist und sein Wissen auf Basis valider und empirisch abgesicherter Daten vermittelt. Dazu gehört, dass alle wissenschaftlichen Erkenntnisse einer sachlichen und kritischen Hinterfragung unterzogen werden",,213,1,35,1,4,30-39
28829,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,5.980999342494267,-0.8783100656536799,Die Menschen. Vorausgesetzt die Wissenschaft wird mit ihnen geteilt. Dann profitieren alle von neuen Erkenntnissen ,NA,人民。前提是与他们分享科学。然后每个人都会从新的见解中受益,213,1,31,0,3,30-39
28879,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,12.0,4.61142275798556,-0.9191450300180578,"die Wirtschaft einhergehend die wissenschaftlichen Institute selbst und die Öffentlichkeit,-",NA,经济、科研机构本身和公众，,213,1,51,0,4,50-59
28935,SVN,Slovenia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,8.0,6.721532083832888,-0.9219544457292888,NA,Niso vredni zaupanja ker se prodajo.,,213,1,69,1,3,60+
28951,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,12.0,6.150395831914027,-1.0,Die Wissenschaftler,NA,科学家们,213,1,40,1,3,40-49
29126,FIN,Finland,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,12.0,5.4484628411780776,-0.8944271909999159,NA,"Toistokokeet, vertaisarviointi",,213,1,37,1,4,30-39
29151,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,5.1439149981125,-1.0,ich weiss nicht so genau,NA,我不太清楚,213,1,23,1,4,18-29
29224,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,55.0,2.960238242563901,,Die Bevölkerung weil sie immer neue dinge bekommt,NA,人口，因为他们总是得到新的东西,213,1,18,1,3,18-29
29233,DEU,Germany,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,6.0,5.494974121326252,-0.8944271909999159,Ärzte und die Gesundheitsindustrie. Krankheitsbekämpfung und Pharmazie,NA,医生和医疗保健行业。疾病控制与药学,213,1,33,1,4,30-39
29259,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,2.0,10.55101358411545,0.17496355305594127,"die Menschheit 
",NA,人类,213,1,33,1,3,30-39
29275,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,3.3006227008990914,,keine Ahnung,NA,不知道,213,1,38,1,3,30-39
29281,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,5.503667938279848,,"Die Wissenschaft ist so wunderbar, dass wir die Realität über Grenzen hinaus verbessern können",NA,科学是如此奇妙，我们可以超越极限改善现实,213,1,28,1,4,18-29
29285,DEU,Germany,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,9.73616848420425,-0.10846522890932808,"Ich denke, jeder profitiert von der Wissenschaft",NA,我认为每个人都受益于科学,213,1,25,1,4,18-29
29332,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,37.0,4.85259878825383,,NA,toll,,213,1,29,1,4,18-29
29342,DEU,Germany,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,58.0,2.1247630098438766,,NA,-99,,213,1,21,1,3,18-29
29408,NLD,Netherlands,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,7.0,4.891136855494584,-1.0,NA,is gecontroleerd,,213,1,44,0,3,40-49
29428,NLD,Netherlands,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,5.0,10.057259504487703,0.6666666666666666,De wetenschap,NA,科学,213,1,57,1,4,50-59
