row_id,COUNTRY_CODE,COUNTRY_NAME,final_decision,invalid_source,both_len,screening_tier,trigger_reason,signal_count,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_OPEN_ZH,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP
66459,UGA,Uganda,invalid,rule_B_only,138,NORMAL,,0,0,0,0,0,17.0,6.0762092108367085,,NA,"Scientists do thing practically, they carry out practicals and control experiments and find out the real truth that's why they are trusted ",,213,1,25,NA,4,18-29
66476,UGA,Uganda,invalid,rule_B_only,59,NORMAL,,0,0,0,0,0,18.0,5.358543275815403,,The people / humans because it applies in their daily lives ,NA,,213,1,30,NA,3,30-39
66557,UGA,Uganda,invalid,rule_B_only,121,NORMAL,,0,0,0,0,0,20.0,6.309134888621827,,Those whom i share everyday about science and the reason why it's because they can understand more and more about science ,NA,,213,1,21,1,3,18-29
66564,USA,United States,invalid,rule_B_only,122,NORMAL,,0,0,0,0,0,22.0,3.3415597306899834,0.5,The Scientist because they are good at looking for for things because most of them have been looking for things for years.,NA,,213,1,64,0,3,60+
66577,USA,United States,invalid,rule_B_only,65,NORMAL,,0,0,0,0,0,22.0,1.9422129955209562,,NA,Quality product and service with unique and innovative technology ,,213,1,35,1,4,30-39
66589,USA,United States,invalid,rule_B_only,155,NORMAL,,0,0,0,0,0,28.0,4.732493059586606,,NA,He needs to have motivation and joy and confidence in himself and show proof of all of his knowledge with the confidence that he has and the things he says ,,213,1,43,0,3,40-49
66601,USA,United States,invalid,rule_B_only,61,NORMAL,,0,0,0,0,0,19.0,3.2761303896329292,,NA,When his conclusions  are based in proven facts not theories.,,213,1,69,1,4,60+
66623,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,26.0,1.7471181250163026,,NA,I'm not sure ,,213,1,57,1,3,50-59
66654,USA,United States,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,27.0,2.388685983958648,,The predict the truth,NA,,213,1,28,1,4,18-29
66663,USA,United States,invalid,rule_B_only,24,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,How much he work do good,,213,1,35,1,4,30-39
66670,USA,United States,invalid,rule_B_only,98,NORMAL,,0,0,0,0,0,18.0,4.426573838356767,,Humans benefits the most from science because we learn more about nature and how the world evolves ,NA,,213,1,35,1,4,30-39
66676,USA,United States,invalid,rule_B_only,159,NORMAL,,0,0,0,0,0,19.0,4.020049011942565,,People. If it comes to saving the environment and climate change and dealing with things regarding the earth  if everyone would do their part everyone benefits ,NA,,213,1,51,0,4,50-59
66677,USA,United States,invalid,rule_B_only,53,NORMAL,,0,0,0,0,0,25.0,5.3411209630454906,,NA,If they are being honest and trueful about everything ,,213,1,40,0,3,40-49
66700,USA,United States,invalid,rule_B_only,79,NORMAL,,0,0,0,0,0,26.0,2.3408307573305116,,NA,What’s makes a scientist trust worthy maybe them giving us accurate information ,,213,1,19,1,4,18-29
66709,USA,United States,invalid,rule_B_only,40,NORMAL,,0,0,0,0,0,18.0,2.689523515851702,,NA,If he has evidence to back up his claims,,213,1,29,1,4,18-29
66721,USA,United States,invalid,rule_B_only,57,NORMAL,,0,0,0,0,0,22.0,4.395181768426997,0.2,NA,if they’ve been right about other theory’s and hypotheses,,213,1,55,1,3,50-59
66745,USA,United States,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,24.0,3.027419171582849,,Nothing in particular ,NA,,213,1,74,0,3,60+
66755,USA,United States,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,20.0,4.3270296919812985,,NA,i never said they were we are all human,,213,1,40,1,3,40-49
66762,USA,United States,invalid,rule_B_only,14,NORMAL,,0,0,0,0,0,24.0,2.388685983958648,,NA,It's very good ,,213,1,34,1,4,30-39
66767,USA,United States,invalid,rule_B_only,40,NORMAL,,0,0,0,0,0,19.0,3.1168506846673663,,I think new technology for communication,NA,,213,1,43,1,4,40-49
66768,USA,United States,invalid,rule_B_only,8,NORMAL,,0,0,0,0,0,26.0,2.3578036527975277,,NA,Not sure ,,213,1,37,0,4,30-39
66774,USA,United States,invalid,rule_B_only,11,NORMAL,,0,0,0,0,0,24.0,1.886702886449159,,NA,Credibility ,,213,1,41,0,4,40-49
66795,USA,United States,invalid,rule_B_only,36,NORMAL,,0,0,0,0,0,21.0,3.3729916281365235,,learning and discovering new things. ,NA,,213,1,35,0,3,30-39
66829,USA,United States,invalid,rule_B_only,724,NORMAL,,0,0,0,0,0,18.0,2.4839985732353105,,NA,"Honesty and transparency: Scientists should be open and transparent about their methods, data, and any conflicts of interest.
Objectivity: Scientists should approach their research with an open and unbiased mindset, free from preconceptions or undue influence.
Reproducibility: Scientific studies should be designed and conducted in a way that allows other researchers to replicate the results and confirm the findings.
Expertise: Scientists should have the necessary knowledge, skills, and qualifications to conduct their research and draw valid conclusions.
Accountability: Scientists should take responsibility for their work, including any errors or mistakes, and be willing to correct them when they are identified.",,213,1,42,1,4,40-49
66830,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,28.0,2.388685983958648,,It's great ,NA,,213,1,35,1,4,30-39
66834,USA,United States,invalid,rule_B_only,69,NORMAL,,0,0,0,0,0,19.0,2.484679998216685,,Everyone because science is a part of everyone in their everyday life,NA,,213,1,54,0,3,50-59
66843,USA,United States,invalid,rule_B_only,19,NORMAL,,0,0,0,0,0,29.0,2.388685983958648,,Because it's unique,NA,,213,1,35,1,4,30-39
66846,USA,United States,invalid,rule_B_only,35,NORMAL,,0,0,0,0,0,19.0,8.529775323658301,,NA,His degrees and his hat he has done,,213,1,53,0,3,50-59
66851,USA,United States,invalid,rule_B_only,58,NORMAL,,0,0,0,0,0,26.0,2.456837418496399,,NA,It's because scientist are highly creative and innovative.,,213,1,48,1,4,40-49
66856,USA,United States,invalid,rule_B_only,72,NORMAL,,0,0,0,0,0,18.0,4.048082224495863,,The rest I hope you have a great weekend too baby I hope to be home in a ,NA,,213,1,27,0,4,18-29
66869,USA,United States,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,24.0,3.0760981759168273,,NA,Everything good ,,213,1,40,1,4,40-49
66903,USA,United States,invalid,rule_B_only,190,NORMAL,,0,0,0,0,0,30.0,3.9723468831301822,,I think the benefits of learning about science who teach a person about the world and how things go during transparency and the signs how it grows within technology of learning about animals,NA,,213,1,25,1,3,18-29
66912,USA,United States,invalid,rule_B_only,11,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,2.711414085346055,,Do not know ,NA,,213,1,37,0,1,30-39
66917,USA,United States,invalid,rule_B_only,101,NORMAL,,0,0,0,0,0,26.0,1.7269586283867533,,NA,If their words back up their actions. I have to have a good reputation for being credible and honest.,,213,1,40,0,3,40-49
66922,USA,United States,invalid,rule_B_only,209,NORMAL,,0,0,0,0,0,19.0,6.064955372002023,,We the people because if we didn't have sciencetist how would we know about climate change and about the shots t&ey give out foor the coroner virus or about bugs plants and there is many other I could mention.,NA,,213,1,54,0,3,50-59
66925,USA,United States,invalid,rule_B_only,60,NORMAL,,0,0,0,0,0,30.0,7.3947710466021235,,NA,It is not trustworthy. It’s a atheist/pagan modern religion. ,,213,1,38,0,2,30-39
66934,USA,United States,invalid,rule_B_only,11,NORMAL,,0,0,0,0,0,17.0,2.8024327939280274,,None at all ,NA,,213,1,30,1,4,30-39
66973,USA,United States,invalid,rule_B_only,17,NORMAL,,0,0,0,0,0,17.0,6.812282898185615,1.0,NA,A lot of research ,,213,1,59,1,3,50-59
66975,USA,United States,invalid,rule_B_only,13,NORMAL,,0,0,0,0,0,21.0,3.863329215437738,,NA,Stating facts,,213,1,30,1,3,30-39
66983,USA,United States,invalid,rule_B_only,47,NORMAL,,0,0,0,0,0,22.0,2.6611867910218345,,NA,Backed by trusted sources and accurate lab data,,213,1,46,0,4,40-49
67014,USA,United States,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,17.0,5.6368216976431285,1.0,NA,The bast i like,,213,1,52,0,3,50-59
67017,USA,United States,invalid,rule_B_only,160,NORMAL,,0,0,0,0,0,26.0,5.0331675620875735,,I think the general population groups and rewards and scientific breakthroughs through pharmaceuticals and the mass technology and vehicles etc and space travel,NA,,213,1,56,1,3,50-59
67031,USA,United States,invalid,rule_B_only,24,NORMAL,,0,0,0,0,0,18.0,2.157258569868096,,NA,"Facts, proof, knowledge. ",,213,1,29,0,3,18-29
67033,USA,United States,invalid,rule_B_only,27,NORMAL,,0,0,0,0,0,23.0,2.3875762251406956,,NA,Accurate and honest results,,213,1,28,0,3,18-29
67034,USA,United States,invalid,rule_B_only,32,NORMAL,,0,0,0,0,0,17.0,3.516693291497701,1.0,NA,It’s good to do different things ,,213,1,38,0,4,30-39
67039,USA,United States,invalid,rule_B_only,44,NORMAL,,0,0,0,0,0,18.0,4.914682423823266,,it helps improve society and how it operates,NA,,213,1,31,0,4,30-39
67041,USA,United States,invalid,rule_B_only,31,NORMAL,,0,0,0,0,0,31.0,2.592391139660016,,NA,I don't have an answer for this ,,213,1,47,1,3,40-49
67064,USA,United States,invalid,rule_B_only,53,NORMAL,,0,0,0,0,0,20.0,2.7236099056910112,,"the people,gives insight on ways of faith and pursuit",NA,,213,1,55,1,3,50-59
67075,USA,United States,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,Absolutely good ,,213,1,41,0,4,40-49
67083,USA,United States,invalid,rule_B_only,26,NORMAL,,0,0,0,0,0,20.0,2.9455063997913467,,NA,If they publish their data,,213,1,33,0,3,30-39
67085,USA,United States,invalid,rule_B_only,98,NORMAL,,0,0,0,0,0,22.0,1.6969205427293086,,"We the people, the more we learn and discover the more beneficial it is to the kids and our youth. ",NA,,213,1,39,0,4,30-39
67090,USA,United States,invalid,rule_B_only,45,NORMAL,,0,0,0,0,0,20.0,3.625412355549587,0.6324555320336759,NA,I’m not really sure hope they are trustworthy ,,213,1,62,0,3,60+
67094,USA,United States,invalid,rule_B_only,45,NORMAL,,0,0,0,0,0,17.0,5.141693753178521,-0.7,Everyone because it's essential to understand ,NA,,213,1,42,1,4,40-49
67100,USA,United States,invalid,rule_B_only,9,NORMAL,,0,0,0,0,0,28.0,7.692816456741734,0.408248290463863,No answer ,NA,,213,1,35,0,4,30-39
67116,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,22.0,5.930151328633931,,NA,It’s amazing ,,213,1,22,1,4,18-29
67132,USA,United States,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,I think science is good for you to know ,NA,,213,1,21,1,4,18-29
67135,USA,United States,invalid,rule_B_only,59,NORMAL,,0,0,0,0,0,18.0,2.3970886045676063,,NA,because a scientist studies it an comes up with an outcomes,,213,1,34,0,3,30-39
67146,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,26.0,1.6690374174556792,,NA,No comment ,,213,1,33,1,3,30-39
67147,USA,United States,invalid,rule_B_only,7,MEDIUM,longstring_exceed,1,0,1,0,0,58.0,1.8835007530974348,,nothing,NA,,213,1,56,1,3,50-59
67152,USA,United States,invalid,rule_B_only,29,NORMAL,,0,0,0,0,0,21.0,5.317818594262646,,NA,It gives you all of the facts ,,213,1,46,1,3,40-49
67194,USA,United States,invalid,rule_B_only,86,NORMAL,,0,0,0,0,0,26.0,6.657627255610035,,NA,Because it is essential parts of my daily routine it is easy to understand my benefits ,,213,1,40,1,4,40-49
67199,USA,United States,invalid,rule_B_only,71,NORMAL,,0,0,0,0,0,17.0,2.6625320370154864,,NA,I don't know fix it but I have to meet up y get so much to meet up with,,213,1,34,1,4,30-39
67208,USA,United States,invalid,rule_B_only,46,NORMAL,,0,0,0,0,0,23.0,4.353230673498023,,The planet our bodies just all kind of animals,NA,,213,1,53,0,2,50-59
67209,USA,United States,invalid,rule_B_only,67,NORMAL,,0,0,0,0,0,17.0,5.142395824031583,,NA,Admitting when their theory is wrong and not trying to cover it up. ,,213,1,50,1,4,50-59
67213,USA,United States,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,The kind of information he communicates,,213,1,45,0,4,40-49
67219,USA,United States,invalid,rule_B_only,13,NORMAL,,0,0,0,0,0,28.0,8.018806722786683,-0.17541160386140583,Yes very good,NA,,213,1,31,1,4,30-39
67232,USA,United States,invalid,rule_B_only,6,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.388685983958648,,I like,NA,,213,1,30,1,4,30-39
67235,USA,United States,invalid,rule_B_only,32,NORMAL,,0,0,0,0,0,26.0,3.4997266631702613,,scientists and modern day people,NA,,213,1,64,1,4,60+
67242,USA,United States,invalid,rule_B_only,41,NORMAL,,0,0,0,0,0,31.0,7.406598173339168,,NA,Because of how fast and reliable they are,,213,1,30,0,4,30-39
67269,USA,United States,invalid,rule_B_only,29,NORMAL,,0,0,0,0,0,22.0,3.676287224429846,,NA,if what they say is the truth,,213,1,66,0,3,60+
67289,USA,United States,invalid,rule_B_only,193,NORMAL,,0,0,0,0,0,18.0,4.228653399017251,0.5570860145311557,NA,"His or her levels of knowledge, experience, and expertise in the area lend to trustworthiness. However, in today's political climate even a scientist's view is not always viewed as trustworthy.",,213,1,57,1,4,50-59
67305,USA,United States,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,17.0,6.153187243970081,,NA,truth and proof,,213,1,33,1,4,30-39
67328,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,29.0,2.388685983958648,,People being,NA,,213,1,30,1,4,30-39
67342,USA,United States,invalid,rule_B_only,146,NORMAL,,0,0,0,0,0,21.0,2.5464216670555078,,yes it is a good night and evening off to the evening and i was a nice day and a good night to come school night to go sleep i is my morning night ,NA,,213,1,33,1,4,30-39
67346,USA,United States,invalid,rule_B_only,26,NORMAL,,0,0,0,0,0,18.0,1.9791528271870247,,NA,IF their results are valid,,213,1,59,0,4,50-59
67363,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,17.0,4.0115446012412965,,I think so,NA,,213,1,45,1,4,40-49
67364,USA,United States,invalid,rule_B_only,47,NORMAL,,0,0,0,0,0,19.0,3.5598403949794406,0.10846522890932808,NA,When he/she supports their claims with evidence ,,213,1,45,0,4,40-49
67365,USA,United States,invalid,rule_B_only,9,MEDIUM,longstring_exceed,1,0,1,0,0,34.0,8.12805337533186,0.3779644730092272,All of us,NA,,213,1,61,0,4,60+
67370,USA,United States,invalid,rule_B_only,50,NORMAL,,0,0,0,0,0,26.0,1.752578078429505,,I think the engineering benefits most from science,NA,,213,1,40,1,4,40-49
67392,USA,United States,invalid,rule_B_only,6,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.388685983958648,,NA,I like,,213,1,25,1,4,18-29
67395,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,19.0,3.849204128508698,,Technology ,NA,,213,1,45,1,4,40-49
67406,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,19.0,4.21911883807586,,NA,Proven facts ,,213,1,74,0,3,60+
67421,USA,United States,invalid,rule_B_only,161,NORMAL,,0,0,0,0,0,19.0,5.604091513300498,,NA,"To make a scientist trustworthy I would want them to have the correct credentials, back up on their discoveries and informative speeches available to the public.",,213,1,40,0,4,40-49
67425,USA,United States,invalid,rule_B_only,36,NORMAL,,0,0,0,0,0,18.0,2.6674542902458183,, think benefits the most from science,NA,,213,1,35,1,4,30-39
67426,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,19.0,5.317972525283007,-0.2,No comment ,NA,,213,1,34,0,3,30-39
67427,USA,United States,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,21.0,3.4225774028057456,1.0,NA,If they aren't biased,,213,1,34,0,4,30-39
67433,USA,United States,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,22.0,4.323818156360895,1.0,NA,Nothing,,213,1,23,0,3,18-29
67434,USA,United States,invalid,rule_B_only,56,NORMAL,,0,0,0,0,0,21.0,5.89483809895777,,NA,I trust the scientific method and peer reviewed research ,,213,1,41,1,4,40-49
67436,USA,United States,invalid,rule_B_only,48,NORMAL,,0,0,0,0,0,26.0,3.0775324845458303,,That it helps with the advancement of all things ,NA,,213,1,69,0,3,60+
67438,USA,United States,invalid,rule_B_only,83,NORMAL,,0,0,0,0,0,20.0,3.7107804666561357,,NA,I will believe it if I see the facts behind it but if not I don’t really believe it ,,213,1,24,0,3,18-29
67447,USA,United States,invalid,rule_B_only,53,NORMAL,,0,0,0,0,0,19.0,6.871826811055588,-0.12156613477096616,The medical field because science helps cure disrases,NA,,213,1,49,0,3,40-49
67448,USA,United States,invalid,rule_B_only,35,NORMAL,,0,0,0,0,0,18.0,4.7065329650073,,I don't know never thought about it ,NA,,213,1,29,0,3,18-29
67452,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,19.0,3.5747005387029454,,NA,I'm not sure ,,213,1,47,0,3,40-49
67455,USA,United States,invalid,rule_B_only,9,NORMAL,,0,0,0,0,0,20.0,2.7826794946956945,,Neill the,NA,,213,1,33,1,4,30-39
67465,USA,United States,invalid,rule_B_only,43,NORMAL,,0,0,0,0,0,20.0,6.570059973797709,,Extremely impactful and perfectly appealing ,NA,,213,1,35,1,4,30-39
67470,USA,United States,invalid,rule_B_only,136,NORMAL,,0,0,0,0,0,19.0,3.5150491656410767,,Very much for the quick response I will send you a picture when I will be back in town on the cash to get it I will be there in the cash,NA,,213,1,35,1,4,30-39
67472,USA,United States,invalid,rule_B_only,394,NORMAL,,0,0,0,0,0,22.0,6.61517349498064,,NA,In your opinion. What make a science fiction http goo to do not going home from Yahoo messenger to get the one more then he has the one more then you have no problem is the same here in the same here for the way home from Yahoo account for you want one who was going home from on your name and I'm sorry for me know how was like to get a good morning and my friend request from me know that was ,,213,1,35,1,4,30-39
67486,USA,United States,invalid,rule_B_only,98,NORMAL,,0,0,0,0,0,19.0,3.701548184796098,,NA,The provide you with the best answer that one can not answer and they help in solving our problems ,,213,1,41,1,4,40-49
67510,USA,United States,invalid,rule_B_only,30,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,Know more about climate change,NA,,213,1,45,1,4,40-49
67514,USA,United States,invalid,rule_B_only,111,NORMAL,,0,0,0,0,0,26.0,3.9614287602454206,,Going to Washington with my family was amazing and the best feelings ever had been a good night out in the snow ,NA,,213,1,40,1,4,40-49
67519,USA,United States,invalid,rule_B_only,6,NORMAL,,0,0,0,0,0,26.0,2.1383139262489044,,No one ,NA,,213,1,48,1,3,40-49
67523,USA,United States,invalid,rule_B_only,82,NORMAL,,0,0,0,0,0,22.0,3.762276954704775,0.25,My kids and grandkids cause they can tell you everything about scientific research ,NA,,213,1,52,NA,3,50-59
67525,USA,United States,invalid,rule_B_only,105,NORMAL,,0,0,0,0,0,20.0,3.117385700231644,,we as a human race benefit the most. We learn new things everyday that help us with our day to day lives. ,NA,,213,1,35,0,3,30-39
67530,USA,United States,invalid,rule_B_only,41,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,This is very good. I like this very much.,NA,,213,1,41,1,4,40-49
67546,USA,United States,invalid,rule_B_only,33,NORMAL,,0,0,0,0,0,31.0,2.388685983958648,,NA,Because scientist deals with fact,,213,1,35,0,4,30-39
67548,USA,United States,invalid,rule_B_only,22,NORMAL,,0,0,0,0,0,19.0,4.080789712861742,0.0,it make us better life,NA,,213,1,29,0,4,18-29
67567,USA,United States,invalid,rule_B_only,171,NORMAL,,0,0,0,0,0,18.0,3.2552715941405888,,NA,A scientist is trustworthy if he reports accurately and correctly on scientific data and does not make data which has not been obtained according to the scientific method. ,,213,1,76,1,4,60+
67593,USA,United States,invalid,rule_B_only,25,NORMAL,,0,0,0,0,0,17.0,4.360688665051083,,NA,They do a lot of research ,,213,1,39,0,4,30-39
67610,USA,United States,invalid,rule_B_only,47,NORMAL,,0,0,0,0,0,21.0,3.0296301697174397,0.4472135954999579,NA,They present the facts with data to back it up. ,,213,1,51,1,4,50-59
67623,USA,United States,invalid,rule_B_only,14,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,Albert Epstein ,,213,1,20,0,3,18-29
67624,USA,United States,invalid,rule_B_only,63,NORMAL,,0,0,0,0,0,19.0,2.344758865577447,,everyone benefits with the new science especially in healthcare,NA,,213,1,67,0,3,60+
67625,USA,United States,invalid,rule_B_only,8,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,4.711336060090562,,The same ,NA,,213,1,41,0,3,40-49
67627,USA,United States,invalid,rule_B_only,49,NORMAL,,0,0,0,0,0,24.0,2.464523401260006,,"People, through science it can really help people",NA,,213,1,54,0,3,50-59
67636,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,23.0,2.8052491116854323,,NA,I don’t know ,,213,1,37,1,3,30-39
67639,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,Scientists,NA,,213,1,40,0,3,40-49
67667,USA,United States,invalid,rule_B_only,31,NORMAL,,0,0,0,0,0,19.0,2.112070727950569,,NA,They know so much we don’t know ,,213,1,29,0,3,18-29
67685,USA,United States,invalid,rule_B_only,24,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,I trust almost everybody ,,213,1,21,1,3,18-29
67688,USA,United States,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,17.0,8.523138723379025,0.40895890595459816,People that test them ,NA,,213,1,28,0,2,18-29
67706,USA,United States,invalid,rule_B_only,158,NORMAL,,0,0,0,0,0,27.0,5.450462991791504,0.0,NA,For me someone who is scientist had to have interest in it from the time they were little. So I think that' through their education study hard and learn and d,,213,1,51,0,4,50-59
67727,USA,United States,invalid,rule_B_only,93,NORMAL,,0,0,0,0,0,22.0,4.726560667885732,,NA,"I guess since our lives depend on it, We put our trust thinking they will do the right thing.",,213,1,27,1,4,18-29
67747,USA,United States,invalid,rule_B_only,58,NORMAL,,0,0,0,0,0,23.0,2.3841989752647845,,NA,I honestly don't know maybe just research they have and do,,213,1,30,0,4,30-39
67754,USA,United States,invalid,rule_B_only,20,NORMAL,,0,0,0,0,0,30.0,5.635614079919517,,NA,The facts they prove,,213,1,37,0,3,30-39
67775,USA,United States,invalid,rule_B_only,72,NORMAL,,0,0,0,0,0,17.0,4.046987601245551,,Scientist because they make money off of findings / product they created ,NA,,213,1,18,0,4,18-29
67783,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,26.0,5.271309659289836,,I don't know ,NA,,213,1,42,0,3,40-49
67787,USA,United States,invalid,rule_B_only,236,NORMAL,,0,0,0,0,0,20.0,4.175952784908368,,"people of course, are the ones who benefits from science because of it brings comfort of living. like taming of fire, using modern technology, and improving the dna of any species like genetic engineering for betterment of use by human.",NA,,213,1,60,1,3,60+
67789,USA,United States,invalid,rule_B_only,42,NORMAL,,0,0,0,0,0,23.0,3.1407737694728466,1.0,It’s helps us understand the planet better ,NA,,213,1,30,0,3,30-39
67808,USA,United States,invalid,rule_B_only,73,NORMAL,,0,0,0,0,0,27.0,2.074168675131184,,NA,Them doing test and making sure what they speak and stand for is accurate ,,213,1,31,1,3,30-39
67812,USA,United States,invalid,rule_B_only,118,NORMAL,,0,0,0,0,0,21.0,1.4862958461739693,,I think the people that study science benefits from science because science is great. It really is. It's also helpful. ,NA,,213,1,34,0,3,30-39
67817,USA,United States,invalid,rule_B_only,10,NORMAL,,0,0,0,0,0,18.0,6.4514590023801155,,NA,Work ethic,,213,1,42,0,2,40-49
67818,USA,United States,invalid,rule_B_only,25,NORMAL,,0,0,0,0,0,24.0,3.5344639595947718,,NA,They stand on their words,,213,1,40,1,4,40-49
67819,USA,United States,invalid,rule_B_only,60,NORMAL,,0,0,0,0,0,21.0,3.357041412347606,,NA,It’s very interesting in the area of animals and humans DNA. ,,213,1,35,0,3,30-39
67830,USA,United States,invalid,rule_B_only,54,NORMAL,,0,0,0,0,0,28.0,1.7500698920553566,,People do . As we get a better understanding of things ,NA,,213,1,34,0,2,30-39
67856,USA,United States,invalid,rule_B_only,9,NORMAL,,0,0,0,0,0,18.0,2.772499686128039,,The world ,NA,,213,1,44,0,3,40-49
67877,USA,United States,invalid,rule_B_only,59,NORMAL,,0,0,0,0,0,20.0,4.6443352767380714,,The whole world because we are all benefiting from science.,NA,,213,1,55,0,3,50-59
67900,USA,United States,invalid,rule_B_only,65,NORMAL,,0,0,0,0,0,27.0,6.1408434943503485,,Creo k todos nos servimos de la ciencia porque es útil para todos,NA,,213,1,47,0,3,40-49
67901,USA,United States,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,28.0,6.445006337888634,0.7071067811865476,Nothing ,NA,,213,1,68,0,3,60+
67909,USA,United States,invalid,rule_B_only,20,NORMAL,,0,0,0,0,0,18.0,4.705335751814778,,NA,I'm not sure nothing ,,213,1,39,0,3,30-39
67919,USA,United States,invalid,rule_B_only,17,NORMAL,,0,0,0,0,0,27.0,2.388685983958648,,NA,Awesome and great,,213,1,45,1,4,40-49
67924,USA,United States,invalid,rule_B_only,86,NORMAL,,0,0,0,0,0,24.0,2.8360339616721597,-0.31622776601683794,"Learning about the possibilities is what makes the world go round, never stop learning ",NA,,213,1,41,0,3,40-49
67927,USA,United States,invalid,rule_B_only,6,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.388685983958648,,NA,I love,,213,1,30,1,3,30-39
67938,USA,United States,invalid,rule_B_only,19,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,NA,Massive and awesome,,213,1,45,1,4,40-49
67942,USA,United States,invalid,rule_B_only,11,NORMAL,,0,0,0,0,0,28.0,4.328202859508401,,NA,do not know,,213,1,55,1,3,50-59
67957,USA,United States,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,18.0,3.85565038060804,,no idea,NA,,213,1,71,0,4,60+
67967,USA,United States,invalid,rule_B_only,30,NORMAL,,0,0,0,0,0,20.0,2.398347296771796,,NA,That it can actually be proven,,213,1,44,0,4,40-49
68009,USA,United States,invalid,rule_B_only,51,NORMAL,,0,0,0,0,0,20.0,3.980689721952501,,NA,I am not sure I don't know anything about scientist ,,213,1,58,0,3,50-59
68010,USA,United States,invalid,rule_B_only,111,NORMAL,,0,0,0,0,0,29.0,3.442192297820354,,NA,Someone that knows what their talking about has studied and studies alot and is 100 percent certain no guessing ,,213,1,34,0,3,30-39
68013,USA,United States,invalid,rule_B_only,75,NORMAL,,0,0,0,0,0,19.0,4.788864190598076,,The whole world gets the benefits from any scientific research and findings ,NA,,213,1,69,0,3,60+
68020,USA,United States,invalid,rule_B_only,11,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.388685983958648,,NA,marie curie,,213,1,38,1,4,30-39
68032,USA,United States,invalid,rule_B_only,61,NORMAL,,0,0,0,0,0,26.0,2.388685983958648,,The general population because the information tells us a lot ,NA,,213,1,34,0,4,30-39
68040,USA,United States,invalid,rule_B_only,18,NORMAL,,0,0,0,0,0,18.0,2.4395651937257474,,We all usually do.,NA,,213,1,66,1,4,60+
68066,USA,United States,invalid,rule_B_only,66,NORMAL,,0,0,0,0,0,27.0,1.9139663768518773,,NA,"Their persona, their gender, and the way that they go about things",,213,1,52,0,4,50-59
68070,USA,United States,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,21.0,6.326148375415271,,NA,I don't know ,,213,1,47,0,3,40-49
68071,USA,United States,invalid,rule_B_only,10,MEDIUM,longstring_exceed,1,0,1,0,0,34.0,4.29723140142774,,NA,No comment ,,213,1,51,1,3,50-59
68076,USA,United States,invalid,rule_B_only,8,NORMAL,,0,0,0,0,0,18.0,2.9461052294738894,1.0,Not sure ,NA,,213,1,44,0,3,40-49
